Country_code,Date,New_confirmed,New_deaths

LY,2020-04-03,0,0

LY,2020-04-02,1,1

LY,2020-04-01,0,0

LY,2020-03-31,2,0

LY,2020-03-30,0,0

LY,2020-03-29,5,0

LY,2020-03-28,2,0

LY,2020-03-27,0,0

LY,2020-03-26,0,0

LY,2020-03-25,0,0

LY,2020-03-24,1,0

LI,2020-04-16,0,0

LI,2020-04-15,0,0

LI,2020-04-14,0,0

LI,2020-04-13,0,0

LI,2020-04-12,0,0

LI,2020-04-11,0,0

LI,2020-04-10,1,0

LI,2020-04-09,0,0

LI,2020-04-08,0,0

LI,2020-04-07,1,0

LI,2020-04-06,0,0

LI,2020-04-05,0,0

LI,2020-04-04,2,1

LI,2020-04-03,0,0

LI,2020-04-02,7,0

LI,2020-04-01,0,0

LI,2020-03-31,6,0

LI,2020-03-30,6,0

LI,2020-03-29,0,0

LI,2020-03-28,0,0

LI,2020-03-27,0,0

LI,2020-03-26,5,0

LI,2020-03-25,0,0

LI,2020-03-24,0,0

LI,2020-03-23,14,0

LI,2020-03-21,9,0

LI,2020-03-18,21,0

LI,2020-03-17,3,0

LI,2020-03-14,3,0

LI,2020-03-13,0,0

LI,2020-03-11,0,0

LI,2020-03-04,1,0

LT,2020-04-16,37,0

LT,2020-04-15,21,1

LT,2020-04-14,8,5

LT,2020-04-13,9,1

LT,2020-04-12,27,0

LT,2020-04-11,27,1

LT,2020-04-10,44,6

LT,2020-04-09,43,1

LT,2020-04-08,32,0

LT,2020-04-07,37,0

LT,2020-04-06,32,2

LT,2020-04-05,40,2

LT,2020-04-04,75,2

LT,2020-04-03,47,0

LT,2020-04-02,68,1

LT,2020-04-01,44,0

LT,2020-03-31,46,1

LT,2020-03-30,31,0

LT,2020-03-29,66,0

LT,2020-03-28,36,2

LT,2020-03-27,59,1

LT,2020-03-26,25,0

LT,2020-03-25,65,2

LT,2020-03-24,30,1

LT,2020-03-23,48,0

LT,2020-03-22,48,0

LT,2020-03-21,34,1

LT,2020-03-20,13,0

LT,2020-03-19,9,0

LT,2020-03-18,2,0

LT,2020-03-17,8,0

LT,2020-03-16,5,0

LT,2020-03-15,4,0

LT,2020-03-14,2,0

LT,2020-03-13,3,0

LT,2020-03-11,2,0

LT,2020-02-28,1,0

LU,2020-04-16,0,0

LU,2020-04-15,66,2

LU,2020-04-14,15,0

LU,2020-04-13,11,3

LU,2020-04-12,11,4

LU,2020-04-11,47,8

LU,2020-04-10,108,2

LU,2020-04-09,81,6

LU,2020-04-08,64,2

LU,2020-04-07,127,3

LU,2020-04-06,39,5

LU,2020-04-05,75,5

LU,2020-04-04,117,0

LU,2020-04-03,125,1

LU,2020-04-02,168,1

LU,2020-04-01,141,6

LU,2020-03-31,190,1

LU,2020-03-30,38,1

LU,2020-03-29,119,3

LU,2020-03-28,226,3

LU,2020-03-27,152,6

LU,2020-03-26,120,1

LU,2020-03-25,234,0

LU,2020-03-24,224,0

LU,2020-03-23,77,0

LU,2020-03-22,128,0

LU,2020-03-21,186,4

LU,2020-03-20,149,0

LU,2020-03-19,132,2

LU,2020-03-18,63,1

LU,2020-03-17,63,0

LU,2020-03-16,18,0

LU,2020-03-15,8,0

LU,2020-03-14,17,1

LU,2020-03-13,15,0

LU,2020-03-12,12,0

LU,2020-03-11,2,0

LU,2020-03-10,2,0

LU,2020-03-08,1,0

LU,2020-03-06,1,0

LU,2020-03-03,0,0

LU,2020-03-01,0,0

LU,2020-02-29,1,0

MK,2020-03-18,0,0

MK,2020-04-15,66,1

MK,2020-04-14,54,6

MK,2020-04-13,26,4

MK,2020-04-12,68,0

MK,2020-04-11,49,2

MK,2020-04-10,48,2

MK,2020-04-09,46,1

MK,2020-04-08,18,3

MK,2020-04-07,29,3

MK,2020-04-06,15,5

MK,2020-04-05,72,1

MK,2020-04-04,53,5

MK,2020-04-03,46,1

MK,2020-04-02,30,0

MK,2020-04-01,25,2

MK,2020-03-31,44,2

MK,2020-03-30,26,1

MK,2020-03-29,18,2

MK,2020-03-28,22,1

MK,2020-03-27,18,0

MK,2020-03-26,24,0

MK,2020-03-25,29,1

MK,2020-03-24,12,0

MK,2020-03-23,22,1

MK,2020-03-22,29,1

MK,2020-03-21,18,0

MK,2020-03-20,19,0

MK,2020-03-19,13,0

MK,2020-03-18,9,0

MK,2020-03-17,8,0

MK,2020-03-16,4,0

MK,2020-03-13,0,0

MK,2020-03-11,7,0

MK,2020-03-10,4,0

MK,2020-03-06,2,0

MK,2020-02-27,0,0

MK,2020-02-26,1,0

MG,2020-04-16,1,0

MG,2020-04-15,2,0

MG,2020-04-14,2,0

MG,2020-04-13,0,0

MG,2020-04-12,4,0

MG,2020-04-11,9,0

MG,2020-04-10,0,0

MG,2020-04-09,0,0

MG,2020-04-08,5,0

MG,2020-04-07,6,0

MG,2020-04-06,10,0

MG,2020-04-05,2,0

MG,2020-04-04,0,0

MG,2020-04-03,11,0

MG,2020-04-02,2,0

MG,2020-04-01,0,0

MG,2020-03-31,14,0

MG,2020-03-30,4,0

MG,2020-03-29,13,0

MG,2020-03-28,0,0

MG,2020-03-27,3,0

MG,2020-03-26,4,0

MG,2020-03-25,2,0

MG,2020-03-24,5,0

MG,2020-03-23,9,0

MG,2020-03-20,3,0

MW,2020-04-16,0,0

MW,2020-04-15,0,0

MW,2020-04-14,0,0

MW,2020-04-13,3,0

MW,2020-04-12,1,0

MW,2020-04-11,3,1

MW,2020-04-10,1,0

MW,2020-04-09,0,0

MW,2020-04-08,0,0

MW,2020-04-07,3,1

MW,2020-04-06,1,0

MW,2020-04-05,0,0

MW,2020-04-04,1,0

MW,2020-04-03,0,0

MW,2020-04-02,3,0

MY,2020-04-16,110,1

MY,2020-04-15,85,1

MY,2020-04-14,170,5

MY,2020-04-13,134,1

MY,2020-04-12,153,3

MY,2020-04-11,184,3

MY,2020-04-10,118,3

MY,2020-04-09,109,2

MY,2020-04-08,156,2

MY,2020-04-07,170,1

MY,2020-04-06,131,1

MY,2020-04-05,179,4

MY,2020-04-04,150,4

MY,2020-04-03,217,3

MY,2020-04-02,208,5

MY,2020-04-01,142,2

MY,2020-03-31,140,6

MY,2020-03-30,156,2

MY,2020-03-29,150,8

MY,2020-03-28,159,1

MY,2020-03-27,130,3

MY,2020-03-26,235,3

MY,2020-03-25,172,4

MY,2020-03-24,106,2

MY,2020-03-23,212,4

MY,2020-03-22,123,6

MY,2020-03-21,153,1

MY,2020-03-20,130,1

MY,2020-03-19,110,0

MY,2020-03-18,117,0

MY,2020-03-17,107,2

MY,2020-03-16,138,0

MY,2020-03-15,190,0

MY,2020-03-14,41,0

MY,2020-03-13,48,0

MY,2020-03-11,20,0

MY,2020-03-10,12,0

MY,2020-03-09,18,0

MY,2020-03-08,6,0

MY,2020-03-07,10,0

MY,2020-03-06,33,0

MY,2020-03-04,14,0

MY,2020-03-03,7,0

MY,2020-03-01,4,0

MY,2020-02-29,2,0

MY,2020-02-27,1,0

MY,2020-02-24,0,0

MY,2020-02-19,0,0

MY,2020-02-18,0,0

MY,2020-02-15,3,0

MY,2020-02-13,1,0

MY,2020-02-11,0,0

MY,2020-02-10,2,0

MY,2020-02-08,4,0

MY,2020-02-07,0,0

MY,2020-02-05,2,0

MY,2020-02-04,2,0

MY,2020-01-31,0,0

MY,2020-01-31,0,0

MY,2020-01-31,0,0

MY,2020-01-30,0,0

MY,2020-01-30,0,0

MY,2020-01-29,1,0

MY,2020-01-29,0,0

MY,2020-01-28,3,0

MY,2020-01-28,0,0

MY,2020-01-27,0,0

MY,2020-01-27,0,0

MY,2020-01-26,0,0

MY,2020-01-26,0,0

MY,2020-01-25,1,0

MY,2020-01-25,0,0

MY,2020-01-24,3,0

MY,2020-01-23,0,0

MY,2020-01-22,0,0

MV,2020-04-16,1,0

MV,2020-04-15,2,0

MV,2020-04-14,0,0

MV,2020-04-13,0,0

MV,2020-04-12,1,0

MV,2020-04-11,0,0

MV,2020-04-10,0,0

MV,2020-04-09,0,0

MV,2020-04-08,0,0

MV,2020-04-07,0,0

MV,2020-04-06,0,0

MV,2020-04-05,0,0

MV,2020-04-04,0,0

MV,2020-04-03,0,0

MV,2020-04-02,0,0

MV,2020-04-01,1,0

MV,2020-03-31,1,0

MV,2020-03-30,0,0

MV,2020-03-29,1,0

MV,2020-03-28,0,0

MV,2020-03-27,3,0

MV,2020-03-26,0,0

MV,2020-03-25,0,0

MV,2020-03-24,0,0

MV,2020-03-23,0,0

MV,2020-03-15,3,0

MV,2020-03-14,1,0

MV,2020-03-13,1,0

MV,2020-03-11,2,0

MV,2020-03-10,2,0

MV,2020-03-08,4,0

ML,2020-04-16,0,0

ML,2020-04-15,4,0

ML,2020-04-14,21,3

ML,2020-04-13,18,1

ML,2020-04-12,18,2

ML,2020-04-11,0,0

ML,2020-04-10,13,0

ML,2020-04-09,15,0

ML,2020-04-08,3,2

ML,2020-04-07,9,0

ML,2020-04-06,2,0

ML,2020-04-05,4,2

ML,2020-04-04,2,0

ML,2020-04-03,3,0

ML,2020-04-02,5,0

ML,2020-04-01,3,1

ML,2020-03-31,3,0

ML,2020-03-30,7,1

ML,2020-03-29,0,1

ML,2020-03-28,7,0

ML,2020-03-27,7,0

ML,2020-03-26,2,0

ML,2020-03-25,2,0

MT,2020-04-16,13,0

MT,2020-04-15,6,0

MT,2020-04-14,9,0

MT,2020-04-13,6,0

MT,2020-04-12,8,0

MT,2020-04-11,20,1

MT,2020-04-10,13,0

MT,2020-04-09,38,1

MT,2020-04-08,6,1

MT,2020-04-07,52,0

MT,2020-04-06,14,0

MT,2020-04-05,14,0

MT,2020-04-04,11,0

MT,2020-04-03,6,0

MT,2020-04-02,8,0

MT,2020-04-01,19,0

MT,2020-03-31,13,0

MT,2020-03-30,5,0

MT,2020-03-29,2,0

MT,2020-03-28,10,0

MT,2020-03-27,5,0

MT,2020-03-26,5,0

MT,2020-03-25,19,0

MT,2020-03-24,3,0

MT,2020-03-23,17,0

MT,2020-03-22,17,0

MT,2020-03-21,9,0

MT,2020-03-20,11,0

MT,2020-03-19,15,0

MT,2020-03-17,8,0

MT,2020-03-16,9,0

MT,2020-03-15,3,0

MT,2020-03-14,6,0

MT,2020-03-13,6,0

MT,2020-03-11,1,0

MT,2020-03-10,2,0

MT,2020-03-08,0,0

MT,2020-03-07,3,0

MQ,2020-04-16,121,7

MQ,2020-03-22,5,0

MQ,2020-03-20,9,0

MQ,2020-03-19,4,0

MQ,2020-03-18,3,0

MQ,2020-03-17,1,0

MQ,2020-03-16,6,1

MQ,2020-03-14,6,0

MQ,2020-03-13,0,0

MQ,2020-03-11,1,0

MQ,2020-03-07,2,0

MR,2020-04-16,0,0

MR,2020-04-15,0,0

MR,2020-04-14,0,0

MR,2020-04-13,0,0

MR,2020-04-12,0,0

MR,2020-04-11,0,0

MR,2020-04-10,0,0

MR,2020-04-09,1,0

MR,2020-04-08,0,0

MR,2020-04-07,0,0

MR,2020-04-06,0,0

MR,2020-04-05,0,0

MR,2020-04-04,0,0

MR,2020-04-03,0,0

MR,2020-04-02,0,0

MR,2020-04-01,0,0

MR,2020-03-31,1,0

MR,2020-03-30,0,1

MR,2020-03-29,0,0

MR,2020-03-28,2,0

MR,2020-03-27,0,0

MR,2020-03-26,1,0

MR,2020-03-25,0,0

MR,2020-03-24,0,0

MR,2020-03-23,0,0

MR,2020-03-19,1,0

MR,2020-03-15,0,0

MR,2020-03-14,1,0

MU,2020-04-16,0,0

MU,2020-04-15,0,0

MU,2020-04-14,0,0

MU,2020-04-13,0,0

MU,2020-04-12,5,0

MU,2020-04-11,1,0

MU,2020-04-10,4,2

MU,2020-04-09,41,0

MU,2020-04-08,5,0

MU,2020-04-07,24,0

MU,2020-04-06,17,0

MU,2020-04-05,31,0

MU,2020-04-04,10,0

MU,2020-04-03,17,0

MU,2020-04-02,8,1

MU,2020-04-01,18,1

MU,2020-03-31,15,2

MU,2020-03-30,21,0

MU,2020-03-29,5,1

MU,2020-03-28,8,0

MU,2020-03-27,13,0

MU,2020-03-26,33,0

MU,2020-03-25,6,0

MU,2020-03-24,6,0

MU,2020-03-23,18,1

MU,2020-03-22,4,0

MU,2020-03-21,2,1

MU,2020-03-20,9,0

MU,2020-03-19,0,0

MU,2020-03-18,3,0

YT,2020-04-16,222,3

YT,2020-03-22,4,0

YT,2020-03-21,1,0

YT,2020-03-20,3,0

YT,2020-03-18,2,0

YT,2020-03-16,1,0

MX,2020-04-16,448,43

MX,2020-04-15,385,74

MX,2020-04-14,353,36

MX,2020-04-13,442,23

MX,2020-04-12,375,40

MX,2020-04-11,403,39

MX,2020-04-10,260,20

MX,2020-04-09,396,33

MX,2020-04-08,346,16

MX,2020-04-07,296,31

MX,2020-04-06,253,15

MX,2020-04-05,202,19

MX,2020-04-04,178,10

MX,2020-04-03,132,13

MX,2020-04-02,163,8

MX,2020-04-01,121,1

MX,2020-03-31,101,8

MX,2020-03-30,145,4

MX,2020-03-29,131,4

MX,2020-03-28,132,4

MX,2020-03-27,110,2

MX,2020-03-26,70,1

MX,2020-03-25,38,1

MX,2020-03-24,51,1

MX,2020-03-23,65,1

MX,2020-03-22,48,0

MX,2020-03-21,39,1

MX,2020-03-20,46,0

MX,2020-03-19,25,1

MX,2020-03-18,11,0

MX,2020-03-17,29,0

MX,2020-03-16,12,0

MX,2020-03-15,15,0

MX,2020-03-14,14,0

MX,2020-03-13,0,0

MX,2020-03-12,4,0

MX,2020-03-11,1,0

MX,2020-03-10,0,0

MX,2020-03-08,1,0

MX,2020-03-06,1,0

MX,2020-03-03,0,0

MX,2020-03-01,1,0

MX,2020-02-29,3,0

MX,2020-02-28,1,0

MX,2020-01-23,0,0

MX,2020-01-22,0,0

MD,2020-03-18,0,0

MD,2020-04-15,115,6

MD,2020-04-14,222,5

MD,2020-04-13,50,4

MD,2020-04-12,102,1

MD,2020-04-11,122,1

MD,2020-04-10,149,0

MD,2020-04-09,115,2

MD,2020-04-08,118,5

MD,2020-04-07,91,3

MD,2020-04-06,101,4

MD,2020-04-05,112,3

MD,2020-04-04,161,4

MD,2020-04-03,86,2

MD,2020-04-02,82,1

MD,2020-04-01,70,1

MD,2020-03-31,55,2

MD,2020-03-30,35,0

MD,2020-03-29,32,0

MD,2020-03-28,32,0

MD,2020-03-27,22,1

MD,2020-03-26,28,0

MD,2020-03-25,24,0

MD,2020-03-24,16,0

MD,2020-03-23,15,0

MD,2020-03-22,14,0

MD,2020-03-21,14,0

MD,2020-03-20,17,0

MD,2020-03-19,19,0

MD,2020-03-18,0,1

MD,2020-03-17,7,0

MD,2020-03-16,0,0

MD,2020-03-14,17,0

MD,2020-03-13,3,0

MD,2020-03-11,0,0

MD,2020-03-10,2,0

MD,2020-03-09,0,0

MD,2020-03-08,1,0

MC,2020-04-16,0,0

MC,2020-04-15,0,2

MC,2020-04-14,0,0

MC,2020-04-13,0,0

MC,2020-04-12,1,0

MC,2020-04-11,2,0

MC,2020-04-10,6,0

MC,2020-04-09,3,0

MC,2020-04-08,2,0

MC,2020-04-07,2,0

MC,2020-04-06,4,0

MC,2020-04-05,7,0

MC,2020-04-04,2,0

MC,2020-04-03,4,0

MC,2020-04-02,5,0

MC,2020-04-01,3,0

MC,2020-03-31,3,0

MC,2020-03-30,3,0

MC,2020-03-29,4,1

MC,2020-03-28,0,0

MC,2020-03-27,9,0

MC,2020-03-26,2,0

MC,2020-03-25,8,0

MC,2020-03-24,0,0

MC,2020-03-23,0,0

MC,2020-03-22,12,0

MC,2020-03-21,0,0

MC,2020-03-20,4,0

MC,2020-03-16,5,0

MC,2020-03-14,0,0

MC,2020-03-13,0,0

MC,2020-03-12,0,0

MC,2020-03-11,1,0

MC,2020-02-29,1,0

MN,2020-04-16,1,0

MN,2020-04-15,0,0

MN,2020-04-14,13,0

MN,2020-04-13,1,0

MN,2020-04-12,0,0

MN,2020-04-11,0,0

MN,2020-04-10,0,0

MN,2020-04-09,0,0

MN,2020-04-08,1,0

MN,2020-04-07,0,0

MN,2020-04-06,1,0

MN,2020-04-05,0,0

MN,2020-04-04,0,0

MN,2020-04-03,0,0

MN,2020-04-02,0,0

MN,2020-04-01,2,0

MN,2020-03-31,0,0

MN,2020-03-30,0,0

MN,2020-03-29,0,0

MN,2020-03-28,1,0

MN,2020-03-27,0,0

MN,2020-03-26,1,0

MN,2020-03-25,0,0

MN,2020-03-24,0,0

MN,2020-03-23,0,0

MN,2020-03-21,4,0

MN,2020-03-18,1,0

MN,2020-03-17,4,0

MN,2020-03-13,0,0

MN,2020-03-11,0,0

MN,2020-03-10,1,0

ME,2020-04-16,2,0

ME,2020-04-15,5,0

ME,2020-04-14,9,1

ME,2020-04-13,2,0

ME,2020-04-12,9,1

ME,2020-04-11,8,0

ME,2020-04-10,3,0

ME,2020-04-09,4,0

ME,2020-04-08,7,0

ME,2020-04-07,8,0

ME,2020-04-06,19,0

ME,2020-04-05,13,0

ME,2020-04-04,27,0

ME,2020-04-03,30,0

ME,2020-04-02,21,0

ME,2020-04-01,14,0

ME,2020-03-31,18,1

ME,2020-03-30,6,0

ME,2020-03-29,1,0

ME,2020-03-28,2,0

ME,2020-03-27,13,0

ME,2020-03-26,17,0

ME,2020-03-25,5,0

ME,2020-03-24,20,0

ME,2020-03-23,6,1

ME,2020-03-22,7,0

ME,2020-03-20,11,0

ME,2020-03-19,2,0

ME,2020-03-18,0,0

ME,2020-03-17,2,0

MA,2020-04-16,227,1

MA,2020-04-15,136,1

MA,2020-04-14,125,0

MA,2020-04-13,102,8

MA,2020-04-12,116,7

MA,2020-04-11,97,4

MA,2020-04-10,74,10

MA,2020-04-09,99,4

MA,2020-04-08,91,3

MA,2020-04-07,64,10

MA,2020-04-06,99,10

MA,2020-04-05,102,11

MA,2020-04-04,128,11

MA,2020-04-03,83,4

MA,2020-04-02,54,5

MA,2020-04-01,37,3

MA,2020-03-31,61,3

MA,2020-03-30,77,7

MA,2020-03-29,77,1

MA,2020-03-28,57,2

MA,2020-03-27,70,12

MA,2020-03-26,50,5

MA,2020-03-25,55,1

MA,2020-03-24,27,1

MA,2020-03-23,28,0

MA,2020-03-22,19,1

MA,2020-03-21,19,0

MA,2020-03-20,14,1

MA,2020-03-19,14,0

MA,2020-03-18,11,0

MA,2020-03-17,9,1

MA,2020-03-16,1,0

MA,2020-03-15,11,0

MA,2020-03-14,10,0

MA,2020-03-13,1,0

MA,2020-03-12,1,0

MA,2020-03-11,2,0

MA,2020-03-10,1,1

MA,2020-03-05,1,0

MA,2020-03-03,0,0

MA,2020-03-02,1,0

MZ,2020-04-16,0,0

MZ,2020-04-15,1,0

MZ,2020-04-14,7,0

MZ,2020-04-13,0,0

MZ,2020-04-12,1,0

MZ,2020-04-11,0,0

MZ,2020-04-10,3,0

MZ,2020-04-09,0,0

MZ,2020-04-08,7,0

MZ,2020-04-07,0,0

MZ,2020-04-06,0,0

MZ,2020-04-05,0,0

MZ,2020-04-04,0,0

MZ,2020-04-03,0,0

MZ,2020-04-02,0,0

MZ,2020-04-01,2,0

MZ,2020-03-31,0,0

MZ,2020-03-30,0,0

MZ,2020-03-29,0,0

MZ,2020-03-28,1,0

MZ,2020-03-27,0,0

MZ,2020-03-26,2,0

MZ,2020-03-25,2,0

MZ,2020-03-24,2,0

MZ,2020-03-23,0,0

MZ,2020-03-22,1,0

NA,2020-04-16,0,0

NA,2020-04-15,0,0

NA,2020-04-14,0,0

NA,2020-04-13,0,0

NA,2020-04-12,0,0

NA,2020-04-11,0,0

NA,2020-04-10,0,0

NA,2020-04-09,0,0

NA,2020-04-08,0,0

NA,2020-04-07,0,0

NA,2020-04-06,0,0

NA,2020-04-05,2,0

NA,2020-04-04,0,0

NA,2020-04-03,0,0

NA,2020-04-02,0,0

NA,2020-04-01,3,0

NA,2020-03-31,0,0

NA,2020-03-30,0,0

NA,2020-03-29,3,0

NA,2020-03-28,0,0

NA,2020-03-27,0,0

NA,2020-03-26,1,0

NA,2020-03-25,0,0

NA,2020-03-24,3,0

NA,2020-03-23,1,0

NA,2020-03-19,1,0

NA,2020-03-14,2,0

NP,2020-04-16,0,0

NP,2020-04-15,0,0

NP,2020-04-14,2,0

NP,2020-04-13,2,0

NP,2020-04-12,3,0

NP,2020-04-11,0,0

NP,2020-04-10,0,0

NP,2020-04-09,0,0

NP,2020-04-08,0,0

NP,2020-04-07,0,0

NP,2020-04-06,0,0

NP,2020-04-05,0,0

NP,2020-04-04,3,0

NP,2020-04-03,0,0

NP,2020-04-02,1,0

NP,2020-04-01,0,0

NP,2020-03-31,0,0

NP,2020-03-30,0,0

NP,2020-03-29,0,0

NP,2020-03-28,1,0

NP,2020-03-27,1,0

NP,2020-03-26,0,0

NP,2020-03-25,1,0

NP,2020-03-24,0,0

NP,2020-03-23,0,0

NP,2020-03-22,1,0

NP,2020-03-13,0,0

NP,2020-03-11,0,0

NP,2020-03-10,0,0

NP,2020-02-12,0,0

NP,2020-01-31,0,0

NP,2020-01-31,0,0

NP,2020-01-31,0,0

NP,2020-01-30,0,0

NP,2020-01-30,0,0

NP,2020-01-29,0,0

NP,2020-01-29,0,0

NP,2020-01-28,0,0

NP,2020-01-28,0,0

NP,2020-01-27,0,0

NP,2020-01-27,0,0

NP,2020-01-26,0,0

NP,2020-01-26,0,0

NP,2020-01-25,0,0

NP,2020-01-25,0,0

NP,2020-01-24,1,0

NL,2020-04-16,898,170

NL,2020-04-15,736,190

NL,2020-04-14,870,122

NL,2020-04-13,964,86

NL,2020-04-12,1175,94

NL,2020-04-11,1322,133

NL,2020-04-10,1346,117

NL,2020-04-09,1221,148

NL,2020-04-08,973,147

NL,2020-04-07,783,234

NL,2020-04-06,973,103

NL,2020-04-05,1226,115

NL,2020-04-04,906,166

NL,2020-04-03,1033,149

NL,2020-04-02,1092,166

NL,2020-04-01,1029,135

NL,2020-03-31,850,175

NL,2020-03-30,887,93

NL,2020-03-29,1111,132

NL,2020-03-28,1172,93

NL,2020-03-27,1179,112

NL,2020-03-26,1030,78

NL,2020-03-25,858,80

NL,2020-03-24,816,63

NL,2020-03-23,548,34

NL,2020-03-22,576,43

NL,2020-03-21,637,30

NL,2020-03-20,538,30

NL,2020-03-19,409,19

NL,2020-03-18,348,15

NL,2020-03-17,294,19

NL,2020-03-16,279,4

NL,2020-03-15,176,8

NL,2020-03-14,155,2

NL,2020-03-13,301,5

NL,2020-03-11,121,1

NL,2020-03-10,61,1

NL,2020-03-09,56,0

NL,2020-03-08,77,2

NL,2020-03-07,60,0

NL,2020-03-06,46,1

NL,2020-03-05,44,0

NL,2020-03-04,14,0

NL,2020-03-03,6,0

NL,2020-03-02,8,0

NL,2020-03-01,4,0

NL,2020-02-29,5,0

NL,2020-02-28,0,0

NL,2020-02-27,1,0

NZ,2020-04-16,15,0

NZ,2020-04-15,20,0

NZ,2020-04-14,17,4

NZ,2020-04-13,19,1

NZ,2020-04-12,18,0

NZ,2020-04-11,29,2

NZ,2020-04-10,44,1

NZ,2020-04-09,29,0

NZ,2020-04-08,50,0

NZ,2020-04-07,54,0

NZ,2020-04-06,67,0

NZ,2020-04-05,89,0

NZ,2020-04-04,82,0

NZ,2020-04-03,71,0

NZ,2020-04-02,89,0

NZ,2020-04-01,61,0

NZ,2020-03-31,58,0

NZ,2020-03-30,75,0

NZ,2020-03-29,63,1

NZ,2020-03-28,83,0

NZ,2020-03-27,85,0

NZ,2020-03-26,78,0

NZ,2020-03-25,50,0

NZ,2020-03-24,53,0

NZ,2020-03-23,36,0

NZ,2020-03-22,14,0

NZ,2020-03-21,13,0

NZ,2020-03-20,11,0

NZ,2020-03-19,8,0

NZ,2020-03-18,8,0

NZ,2020-03-17,4,0

NZ,2020-03-15,2,0

NZ,2020-03-14,1,0

NZ,2020-03-13,0,0

NZ,2020-03-11,0,0

NZ,2020-03-07,1,0

NZ,2020-03-06,1,0

NZ,2020-03-04,2,0

NZ,2020-02-28,1,0

NI,2020-04-16,0,0

NI,2020-04-15,0,0

NI,2020-04-14,0,0

NI,2020-04-13,0,0

NI,2020-04-12,1,0

NI,2020-04-11,1,0

NI,2020-04-10,0,0

NI,2020-04-09,1,0

NI,2020-04-08,0,0

NI,2020-04-07,0,0

NI,2020-04-06,0,0

NI,2020-04-05,1,0

NI,2020-04-04,0,0

NI,2020-04-03,0,0

NI,2020-04-02,0,0

NI,2020-04-01,0,0

NI,2020-03-31,1,0

NI,2020-03-30,0,0

NI,2020-03-29,0,0

NI,2020-03-28,2,0

NI,2020-03-27,0,1

NI,2020-03-26,0,0

NI,2020-03-25,0,0

NI,2020-03-24,0,0

NI,2020-03-23,0,0

NI,2020-03-21,1,0

NI,2020-03-19,1,0

NE,2020-04-16,0,0

NE,2020-04-15,14,0

NE,2020-04-14,41,2

NE,2020-04-13,0,0

NE,2020-04-12,38,1

NE,2020-04-11,53,0

NE,2020-04-10,28,0

NE,2020-04-09,68,0

NE,2020-04-08,64,0

NE,2020-04-07,25,1

NE,2020-04-06,69,0

NE,2020-04-05,40,2

NE,2020-04-04,24,3

NE,2020-04-03,22,0

NE,2020-04-02,24,0

NE,2020-04-01,47,2

NE,2020-03-31,0,0

NE,2020-03-30,9,2

NE,2020-03-29,8,0

NE,2020-03-28,0,0

NE,2020-03-27,0,0

NE,2020-03-26,3,0

NE,2020-03-25,4,1

NE,2020-03-24,0,0

NE,2020-03-23,1,0

NE,2020-03-22,1,0

NE,2020-03-20,1,0

NG,2020-04-16,0,0

NG,2020-04-15,34,1

NG,2020-04-14,30,1

NG,2020-04-13,20,0

NG,2020-04-12,5,0

NG,2020-04-11,13,3

NG,2020-04-10,17,0

NG,2020-04-09,12,1

NG,2020-04-08,22,0

NG,2020-04-07,16,1

NG,2020-04-06,6,0

NG,2020-04-05,18,1

NG,2020-04-04,4,0

NG,2020-04-03,26,2

NG,2020-04-02,10,0

NG,2020-04-01,39,0

NG,2020-03-31,4,0

NG,2020-03-30,20,1

NG,2020-03-29,22,0

NG,2020-03-28,19,0

NG,2020-03-27,5,0

